airport,airport_iata,country,city,rental_length,start_date,start_time,return_date,return_time,date_offset,deposit_price,drive_away_price,price,currency,product_name,product_id,airbags,aircon,free_cancellation,doors,group,seats,fuel_type,transmission,mileage,supplier_name,supplier_address,supplier_loction_type,average,average_text,cleanliness,condition,dropoff_time,efficiency,location,pickup_time,value_for_money,no_of_ratings,RunDate,setup_prams,tid
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,677.26,677.26,677.26,EUR,Volkswagen Sharan,729271881,1,1,1,4,Full-size,7,N/A,Manual,Unlimited km,Hertz,"Aéroport de Paris-Orly, Paris, France, 94390",In Terminal,6.90,Good,8.00,7.90,8.30,7.10,6.60,5.40,6.10,761,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271382
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,243.98,243.98,243.98,EUR,Tesla Model 3,739544331,1,1,1,5,Standard,5,N/A,Automatic,500 kilometres per rental,Sixt,"Aéroport de Paris-Orly, Paris, France, 94390",In Terminal,8.70,Excellent,9.00,8.90,9.60,9.10,8.80,8.30,7.30,1218,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271383
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,234.26,234.26,234.26,EUR,Opel Crossland,671827921,1,1,1,4,Compact,5,N/A,Manual,Unlimited km,Budget,"Orly T1/2, Hall 2 Niveau 0, Return : P3 Niveau -3 Allee K, Paris, France, 94390",In Terminal,7.40,Very good,8.70,8.20,8.70,7.40,6.90,5.80,7.10,1983,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271384
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,195.19,195.19,195.19,EUR,Toyota Yaris,618641841,1,1,1,2/4,Economy,5,N/A,Manual,500 kilometres per rental,Europcar,"Aéroport de Paris-Orly, Paris, France, 94390",In Terminal,7.70,Very good,7.80,7.80,9.10,8.00,7.90,6.80,6.90,2233,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271385
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,251.57,251.57,251.57,EUR,Volkswagen T-Roc,736147731,1,1,1,4,Compact,5,N/A,Automatic,500 kilometres per rental,Sixt,"Aéroport de Paris-Orly, Paris, France, 94390",In Terminal,8.70,Excellent,9.00,8.90,9.60,9.10,8.80,8.30,7.30,1218,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271386
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,239.34,239.34,239.34,EUR,Opel Corsa,712974731,1,1,1,4,Economy,4,N/A,Manual,Unlimited km,Enterprise,"Aéroport de Paris-Orly, Paris, France, 94390",In Terminal,8.40,Excellent,8.80,8.60,8.60,9.00,8.30,7.00,8.00,389,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271387
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,305.19,305.19,305.19,EUR,Opel Insignia,712974791,1,0,1,4,Standard,5,N/A,Automatic,Unlimited km,Enterprise,"Aéroport de Paris-Orly, Paris, France, 94390",In Terminal,8.40,Excellent,8.80,8.60,8.60,9.00,8.30,7.00,8.00,389,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271388
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,187.99,187.99,187.99,EUR,Fiat 500,711532166,1,1,1,2,Mini,4,N/A,Manual,440 kilometres per rental,Keddy By Europcar,"Aéroport de Paris-Orly, Paris, France, 94390",In Terminal,7.90,Very good,8.20,7.80,9.10,8.20,7.80,7.50,7.50,665,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271389
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,320.18,320.18,320.18,EUR,Mercedes C-Class,640468238,1,1,1,4,Full-size,5,N/A,Automatic,500 kilometres per rental,Sixt,"Aéroport de Paris-Orly, Paris, France, 94390",In Terminal,8.70,Excellent,9.00,8.90,9.60,9.10,8.80,8.30,7.30,1218,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271390
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,185.21,185.21,185.21,EUR,Toyota Aygo,709893716,1,1,1,2,Mini,4,N/A,Manual,500 kilometres per rental,Europcar,"Aéroport de Paris-Orly, Paris, France, 94390",In Terminal,7.70,Very good,7.80,7.80,9.10,8.00,7.90,6.80,6.90,2233,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271391
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,225.19,225.19,225.19,EUR,Renault Clio,665163856,1,1,1,4,Economy,5,N/A,Manual,Unlimited km,Avis,"Orly T1/2, Hall 2 Niveau 0, Return: P3 Niveau -3 Allee K, Paris, France, 94390",In Terminal,7.70,Very good,8.50,8.70,9.20,7.70,7.30,6.40,6.70,1116,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271392
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,211.86,211.86,211.86,EUR,Dacia Sandero,636357176,1,1,1,4,Economy,5,N/A,Manual,Unlimited km,Budget,"Orly T1/2, Hall 2 Niveau 0, Return : P3 Niveau -3 Allee K, Paris, France, 94390",In Terminal,7.40,Very good,8.70,8.20,8.70,7.40,6.90,5.80,7.10,1983,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271393
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,242.77,242.77,242.77,EUR,Peugeot 3008,640468198,1,1,1,4,Intermediate,5,N/A,Manual,500 kilometres per rental,Sixt,"Aéroport de Paris-Orly, Paris, France, 94390",In Terminal,8.70,Excellent,9.00,8.90,9.60,9.10,8.80,8.30,7.30,1218,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271394
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,331.58,331.58,331.58,EUR,Audi A5,704033863,1,1,1,5,Premium,5,N/A,Automatic,500 kilometres per rental,Sixt,"Aéroport de Paris-Orly, Paris, France, 94390",In Terminal,8.70,Excellent,9.00,8.90,9.60,9.10,8.80,8.30,7.30,1218,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271395
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,287.97,287.97,287.97,EUR,Opel Insignia,712974751,1,1,1,4,Intermediate,5,N/A,Automatic,Unlimited km,Enterprise,"Aéroport de Paris-Orly, Paris, France, 94390",In Terminal,8.40,Excellent,8.80,8.60,8.60,9.00,8.30,7.00,8.00,389,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271396
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,575.66,575.66,575.66,EUR,Volkswagen Sharan,649471583,1,1,1,4,Full-size,7,N/A,Manual,Unlimited km,Hertz,"Aéroport de Paris-Orly, Paris, France, 94390",In Terminal,6.90,Good,8.00,7.90,8.30,7.10,6.60,5.40,6.10,761,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271397
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,246.60,246.60,246.60,EUR,Renault Captur,638110728,1,1,1,4,Compact,5,N/A,Manual,Unlimited km,Avis,"Orly T1/2, Hall 2 Niveau 0, Return: P3 Niveau -3 Allee K, Paris, France, 94390",In Terminal,7.70,Very good,8.50,8.70,9.20,7.70,7.30,6.40,6.70,1116,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271398
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,677.26,677.26,677.26,EUR,Toyota ProAce,638110743,1,1,1,5,Standard,9,N/A,Manual,Unlimited km,Avis,"Orly T1/2, Hall 2 Niveau 0, Return: P3 Niveau -3 Allee K, Paris, France, 94390",In Terminal,7.70,Very good,8.50,8.70,9.20,7.70,7.30,6.40,6.70,1116,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271399
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,203.57,203.57,203.57,EUR,Peugeot 308 Estate,729271871,1,1,1,4,Compact,5,N/A,Manual,Unlimited km,Hertz,"Aéroport de Paris-Orly, Paris, France, 94390",In Terminal,6.90,Good,8.00,7.90,8.30,7.10,6.60,5.40,6.10,761,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271400
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,643.39,643.39,643.39,EUR,Renault Trafic,671886471,1,1,1,4,Full-size,9,N/A,Manual,Unlimited km,Budget,"Orly T1/2, Hall 2 Niveau 0, Return : P3 Niveau -3 Allee K, Paris, France, 94390",In Terminal,7.40,Very good,8.70,8.20,8.70,7.40,6.90,5.80,7.10,1983,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271401
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,589.22,589.22,589.22,EUR,Volkswagen Sharan,641418181,1,1,1,4,Full-size,7,N/A,Manual,Unlimited km,Thrifty,"Aéroport de Paris-Orly, Paris, France, 94547",In Terminal,7.40,Very good,7.60,7.70,8.80,7.40,7.20,6.60,6.80,365,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271402
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,270.08,270.08,270.08,EUR,Peugeot 2008,702112698,1,1,1,4,Compact,5,N/A,Automatic,Unlimited km,Budget,"Orly T1/2, Hall 2 Niveau 0, Return : P3 Niveau -3 Allee K, Paris, France, 94390",In Terminal,7.40,Very good,8.70,8.20,8.70,7.40,6.90,5.80,7.10,1983,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271403
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,310.99,310.99,310.99,EUR,Tesla Model 3,731379586,1,1,1,4,Premium,5,N/A,Automatic,500 kilometres per rental,Europcar,"Aéroport de Paris-Orly, Paris, France, 94390",In Terminal,7.70,Very good,7.80,7.80,9.10,8.00,7.90,6.80,6.90,2233,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271404
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,276.78,276.78,276.78,EUR,Volkswagen Golf,713226091,1,1,1,4,Compact,5,N/A,Automatic,Unlimited km,Enterprise,"Aéroport de Paris-Orly, Paris, France, 94390",In Terminal,8.40,Excellent,8.80,8.60,8.60,9.00,8.30,7.00,8.00,389,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271405
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,198.50,198.50,198.50,EUR,Toyota Aygo X,671798566,1,1,1,3,Mini,4,N/A,Manual,Unlimited km,Budget,"Orly T1/2, Hall 2 Niveau 0, Return : P3 Niveau -3 Allee K, Paris, France, 94390",In Terminal,7.40,Very good,8.70,8.20,8.70,7.40,6.90,5.80,7.10,1983,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271406
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,234.47,234.47,234.47,EUR,Fiat 500,736387981,1,1,1,2,Mini,4,N/A,Manual,Unlimited km,Enterprise,"Aéroport de Paris-Orly, Paris, France, 94390",In Terminal,8.40,Excellent,8.80,8.60,8.60,9.00,8.30,7.00,8.00,389,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271407
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,387.98,387.98,387.98,EUR,Citroen DS7 Hybrid,726253181,1,1,1,5,Premium,5,N/A,Automatic,500 kilometres per rental,Sixt,"Aéroport de Paris-Orly, Paris, France, 94390",In Terminal,8.70,Excellent,9.00,8.90,9.60,9.10,8.80,8.30,7.30,1218,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271408
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,336.60,336.60,336.60,EUR,Peugeot 3008,671894481,1,1,1,4,Intermediate,5,N/A,Manual,Unlimited km,Budget,"Orly T1/2, Hall 2 Niveau 0, Return : P3 Niveau -3 Allee K, Paris, France, 94390",In Terminal,7.40,Very good,8.70,8.20,8.70,7.40,6.90,5.80,7.10,1983,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271409
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,336.60,336.60,336.60,EUR,Renault Arkana,636427736,1,1,1,4,Intermediate,5,N/A,Automatic,Unlimited km,Budget,"Orly T1/2, Hall 2 Niveau 0, Return : P3 Niveau -3 Allee K, Paris, France, 94390",In Terminal,7.40,Very good,8.70,8.20,8.70,7.40,6.90,5.80,7.10,1983,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271410
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,503.96,503.96,503.96,EUR,Opel Vivaro,712974811,1,1,1,4,Standard,9,N/A,Manual,500 kilometres per rental,Enterprise,"Aéroport de Paris-Orly, Paris, France, 94390",In Terminal,8.40,Excellent,8.80,8.60,8.60,9.00,8.30,7.00,8.00,389,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271411
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,208.94,208.94,208.94,EUR,Fiat 500,672783671,1,1,1,3,Mini,4,N/A,Manual,Unlimited km,Avis,"Orly T1/2, Hall 2 Niveau 0, Return: P3 Niveau -3 Allee K, Paris, France, 94390",In Terminal,7.70,Very good,8.50,8.70,9.20,7.70,7.30,6.40,6.70,1116,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271412
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,266.76,266.76,266.76,EUR,Peugeot 3008,640468203,1,1,1,5,Intermediate,5,N/A,Automatic,500 kilometres per rental,Sixt,"Aéroport de Paris-Orly, Paris, France, 94390",In Terminal,8.70,Excellent,9.00,8.90,9.60,9.10,8.80,8.30,7.30,1218,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271413
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,397.97,397.97,397.97,EUR,Volvo XC60,747397276,1,1,1,4,Premium,5,N/A,Automatic,500 kilometres per rental,Enterprise,"Aéroport de Paris-Orly, Paris, France, 94390",In Terminal,8.40,Excellent,8.80,8.60,8.60,9.00,8.30,7.00,8.00,389,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271414
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,277.76,277.76,277.76,EUR,Peugeot 508,640468223,1,1,1,4,Standard,5,N/A,Automatic,500 kilometres per rental,Sixt,"Aéroport de Paris-Orly, Paris, France, 94390",In Terminal,8.70,Excellent,9.00,8.90,9.60,9.10,8.80,8.30,7.30,1218,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271415
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,363.56,363.56,363.56,EUR,Mercedes E-Class,652130793,1,1,1,4,Luxury,5,N/A,Automatic,500 kilometres per rental,Sixt,"Aéroport de Paris-Orly, Paris, France, 94390",In Terminal,8.70,Excellent,9.00,8.90,9.60,9.10,8.80,8.30,7.30,1218,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271416
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,345.00,345.00,345.00,EUR,Audi Q2,742635606,1,1,1,4,Intermediate,5,N/A,Automatic,500 kilometres per rental,Europcar,"Aéroport de Paris-Orly, Paris, France, 94390",In Terminal,7.70,Very good,7.80,7.80,9.10,8.00,7.90,6.80,6.90,2233,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271417
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,375.56,375.56,375.56,EUR,Mercedes E-Class,747385656,1,1,1,4,Luxury,5,N/A,Automatic,500 kilometres per rental,Enterprise,"Aéroport de Paris-Orly, Paris, France, 94390",In Terminal,8.40,Excellent,8.80,8.60,8.60,9.00,8.30,7.00,8.00,389,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271418
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,364.35,364.35,364.35,EUR,Mercedes C-Class,712974781,1,1,1,4,Premium,5,N/A,Automatic,500 kilometres per rental,Enterprise,"Aéroport de Paris-Orly, Paris, France, 94390",In Terminal,8.40,Excellent,8.80,8.60,8.60,9.00,8.30,7.00,8.00,389,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271419
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,629.50,629.50,629.50,EUR,Peugeot 5008,712974776,1,1,1,5,Intermediate,5+2,N/A,Manual,Unlimited km,Enterprise,"Aéroport de Paris-Orly, Paris, France, 94390",In Terminal,8.40,Excellent,8.80,8.60,8.60,9.00,8.30,7.00,8.00,389,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271420
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,274.57,274.57,274.57,EUR,BMW 1 Series,735726826,1,1,1,4,Compact,5,N/A,Automatic,500 kilometres per rental,Sixt,"Aéroport de Paris-Orly, Paris, France, 94390",In Terminal,8.70,Excellent,9.00,8.90,9.60,9.10,8.80,8.30,7.30,1218,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271421
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,288.86,288.86,288.86,EUR,Toyota  Yaris Cross,638110753,1,1,1,4,Compact,5,N/A,Automatic,Unlimited km,Avis,"Orly T1/2, Hall 2 Niveau 0, Return: P3 Niveau -3 Allee K, Paris, France, 94390",In Terminal,7.70,Very good,8.50,8.70,9.20,7.70,7.30,6.40,6.70,1116,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271422
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,368.21,368.21,368.21,EUR,MG EHS,638110783,1,1,1,4,Intermediate,5,N/A,Automatic,Unlimited km,Avis,"Orly T1/2, Hall 2 Niveau 0, Return: P3 Niveau -3 Allee K, Paris, France, 94390",In Terminal,7.70,Very good,8.50,8.70,9.20,7.70,7.30,6.40,6.70,1116,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271423
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,368.21,368.21,368.21,EUR,Nissan Qashqai,670172466,1,1,1,4,Intermediate,5,N/A,Manual,Unlimited km,Avis,"Orly T1/2, Hall 2 Niveau 0, Return: P3 Niveau -3 Allee K, Paris, France, 94390",In Terminal,7.70,Very good,8.50,8.70,9.20,7.70,7.30,6.40,6.70,1116,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271424
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,267.38,267.38,267.38,EUR,Peugeot 208   ,729971856,1,1,1,4,Economy,5,N/A,Automatic,Unlimited km,Budget,"Orly T1/2, Hall 2 Niveau 0, Return : P3 Niveau -3 Allee K, Paris, France, 94390",In Terminal,7.40,Very good,8.70,8.20,8.70,7.40,6.90,5.80,7.10,1983,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271425
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,509.85,509.85,509.85,EUR,Peugeot 5008,741067606,1,1,1,4,Intermediate,5+2,N/A,Manual,Unlimited km,Enterprise,"Aéroport de Paris-Orly, Paris, France, 94390",In Terminal,8.40,Excellent,8.80,8.60,8.60,9.00,8.30,7.00,8.00,389,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271426
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,406.78,406.78,406.78,EUR,BMW X3,693481301,1,1,1,4,Luxury,5,N/A,Automatic,500 kilometres per rental,Sixt,"Aéroport de Paris-Orly, Paris, France, 94390",In Terminal,8.70,Excellent,9.00,8.90,9.60,9.10,8.80,8.30,7.30,1218,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271427
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,285.98,285.98,285.98,EUR,Mazda 2,718855276,1,1,1,4,Economy,5,N/A,Automatic,Unlimited km,Avis,"Orly T1/2, Hall 2 Niveau 0, Return: P3 Niveau -3 Allee K, Paris, France, 94390",In Terminal,7.70,Very good,8.50,8.70,9.20,7.70,7.30,6.40,6.70,1116,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271428
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,403.92,403.92,403.92,EUR,Volvo  XC40,729969971,1,1,1,4,Standard,5,N/A,Automatic,Unlimited km,Budget,"Orly T1/2, Hall 2 Niveau 0, Return : P3 Niveau -3 Allee K, Paris, France, 94390",In Terminal,7.40,Very good,8.70,8.20,8.70,7.40,6.90,5.80,7.10,1983,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271429
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,399.79,399.79,399.79,EUR,Citroen DS7,665436116,1,1,1,5,Standard,5,N/A,Automatic,500 kilometres per rental,Sixt,"Aéroport de Paris-Orly, Paris, France, 94390",In Terminal,8.70,Excellent,9.00,8.90,9.60,9.10,8.80,8.30,7.30,1218,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271430
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,592.80,592.80,592.80,EUR,BMW 3 Series Estate,744872051,1,1,1,4,Premium,5,N/A,Automatic,500 kilometres per rental,Europcar,"Aéroport de Paris-Orly, Paris, France, 94390",In Terminal,7.70,Very good,7.80,7.80,9.10,8.00,7.90,6.80,6.90,2233,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271431
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,441.85,441.85,441.85,EUR,Mercedes CLA,729792521,1,1,1,4,Premium,5,N/A,Automatic,Unlimited km,Avis,"Orly T1/2, Hall 2 Niveau 0, Return: P3 Niveau -3 Allee K, Paris, France, 94390",In Terminal,7.70,Very good,8.50,8.70,9.20,7.70,7.30,6.40,6.70,1116,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271432
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,787.56,787.56,787.56,EUR,Audi A6 Avant Estate,704028178,1,1,1,5,Luxury,5,N/A,Automatic,500 kilometres per rental,Sixt,"Aéroport de Paris-Orly, Paris, France, 94390",In Terminal,8.70,Excellent,9.00,8.90,9.60,9.10,8.80,8.30,7.30,1218,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271433
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,615.76,615.76,615.76,EUR,BMW X5 4x4,640468358,1,1,1,5,Special,5,N/A,Automatic,500 kilometres per rental,Sixt,"Aéroport de Paris-Orly, Paris, France, 94390",In Terminal,8.70,Excellent,9.00,8.90,9.60,9.10,8.80,8.30,7.30,1218,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271434
Orly Airport,ORY,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,572.22,572.22,572.22,EUR,Citroen DS7,729977251,1,1,1,5,Standard,5,N/A,Automatic,Unlimited km,Budget,"Orly T1/2, Hall 2 Niveau 0, Return : P3 Niveau -3 Allee K, Paris, France, 94390",In Terminal,7.40,Very good,8.70,8.20,8.70,7.40,6.90,5.80,7.10,1983,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4271435
